date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,net_SPY_exposure,net_XLF_exposure,net_XLE_exposure,net_XLV_exposure,net_XLI_exposure,portfolio_vol_scale
2024-08-02,0.0296539383074099,0.023885477015152194,0.0296539383074099,0.023885477015152194,0.053539415322562095,0.005768461292257707,8.686037464608956e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-05,0.029097926116334945,0.02131021472432654,0.029097926116334945,0.02131021472432654,0.05040814084066149,0.007787711392008404,0.0031312744819006096,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-06,0.02909151318006835,0.021972909850137935,0.02909151318006835,0.021972909850137935,0.05106442303020628,0.007118603329930414,0.0006691080620779902,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-07,0.029077983604964937,0.021424097418854465,0.029077983604964937,0.021424097418854465,0.0505020810238194,0.007653886186110473,0.000562342006386881,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-23,0.1895425985245931,0.17500353055466822,0.187505003598177,0.1770411254810843,0.3645461290792613,0.014539067969924886,0.3645461290792613,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.3645461290792613,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-18,0.15862787803675651,0.12227933500739319,0.11914648385186362,0.16176072919228607,0.2809072130441497,0.03634854302936333,0.2809072130441497,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-19,0.15462296476317627,0.1203462994915383,0.11589311524989143,0.15907614900482314,0.2749692642547146,0.034276665271637974,0.008578614961669735,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.2749692642547146,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-12-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-31,0.019732350036025272,0.005644110365610635,0.019732350036025272,0.005644110365610635,0.02537646040163591,0.014088239670414638,0.02537646040163591,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-03,0.019782031062402287,0.0056781970159007576,0.019782031062402287,0.0056781970159007576,0.025460228078303046,0.01410383404650153,8.376767666713747e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-04,0.019740766188822242,0.006304648709937081,0.019740766188822242,0.006304648709937081,0.026045414898759323,0.013436117478885162,0.0006677165676163676,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-05,0.04778925652152606,0.05784997890413878,0.08996959419614721,0.01566964122951763,0.10563923542566483,-0.010060722382612724,0.13168465032442417,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-06,0.04940557431591193,0.0581395167823604,0.09030499561625492,0.017240095482017413,0.10754509109827233,-0.008733942466448468,0.0019058556726074954,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-07,0.05153920211397587,0.059899563068806075,0.09255698863078224,0.018881776551999706,0.11143876518278195,-0.008360360954830205,0.003893674084509611,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-10,0.11182582076417188,0.10814474138996331,0.14085207589206994,0.07911848626206525,0.21997056215413519,0.003681079374208557,0.10853179697135325,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-11,0.11365949055163646,0.1085615521055647,0.14132252484435695,0.08089851781284421,0.22222104265720116,0.005097938446071759,0.002792020226463812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-12,0.1147388636670581,0.10942456508448517,0.14237984978203494,0.08178357896950834,0.22416342875154327,0.005314298582572943,0.0023216189059049527,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-13,0.12826085877219773,0.11864017879872413,0.15161426183218302,0.09528677573873882,0.24690103757092186,0.009620679973473586,0.02441813488156319,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-14,0.1249613540624798,0.11760370978506898,0.15066605267424804,0.09189901117330075,0.24256506384754878,0.007357644277410827,0.004512493434813372,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-18,0.07773276363249197,0.0764196557743135,0.10972587783756785,0.04442654156923762,0.15415241940680546,0.0013131078581784666,0.09742101189514829,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-19,0.07696939006692385,0.07516766234411329,0.10835294754913899,0.04378410486189814,0.15213705241103714,0.0018017277228105574,0.0020153669957683404,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-20,0.07516084139428089,0.07495447261669023,0.10789485876922095,0.04222045524175018,0.1501153140109711,0.0002063687775906639,0.0020217384000660032,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-21,0.08682695468951446,0.08513035161286558,0.11695011906869303,0.055007187233687006,0.17195730630238004,0.0016966030766488657,0.024083229684815452,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-24,0.07870658626985276,0.0781500111533811,0.10869411583326702,0.04816248158996685,0.15685659742323388,0.0005565751164716623,0.015100708879146166,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-25,0.07081384379267938,0.09553681397678065,0.14884260184578318,0.017508055923676845,0.16635065776946004,-0.02472297018410126,0.10665283581805537,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-26,0.0756491598369709,0.09783608299667267,0.16814404681137105,0.0053411960222725235,0.17348524283364358,-0.022186923159701763,0.04354830389959537,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-27,0.07689643147848214,0.09593634969433149,0.16655302379407388,0.006279757378739731,0.17283278117281362,-0.01903991821584934,0.0035591659544503274,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-28,0.08059095647943057,0.09721084214344505,0.1655017205123705,0.012300078110505146,0.17780179862287565,-0.016619885664014476,0.009620608911695961,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-03,0.06930310019402036,0.09491721408195863,0.1331565582511187,0.031063756024860292,0.164220314275979,-0.02561411388793828,0.051108840175606934,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-04,0.19946032654046786,0.21211385691991153,0.24466598279721177,0.16690820066316758,0.41157418346037933,-0.012653530379443709,0.2481962704532711,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-05,0.1999052537043426,0.20749313440417305,0.23684124147868013,0.1705571466298355,0.40739838810851564,-0.00758788069983049,0.022228326329593342,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-06,0.18970402096743638,0.20098946618310837,0.22993081160354126,0.1607626755470035,0.39069348715054475,-0.011285445215671992,0.01709725847269884,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-07,0.19208297871033259,0.19956323401386056,0.2279777671655254,0.16366844555866777,0.3916462127241932,-0.0074802553035279995,0.012346831460109706,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-10,0.19886544416176222,0.20555416002978671,0.2308623029915439,0.17355730120000507,0.404419604191549,-0.006688715868024518,0.01369483473690092,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-11,0.29005780435493944,0.4205408149268688,0.4698276035344045,0.2407710157474036,0.7105986192818081,-0.1304830105719292,0.5900718014948428,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-12,0.20284582293971484,0.295433353791832,0.2706552362723175,0.2276239404592293,0.4982791767315468,-0.09258753085211718,0.2957280908418417,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-13,0.16016725766481998,0.2188066364202865,0.17369051847778103,0.20528337560732543,0.37897389408510646,-0.058639378755466494,0.22953070358099,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-14,0.1574366071948764,0.2235057198566848,0.17314780717344563,0.2077945198781156,0.3809423270515612,-0.0660691126618084,0.016458551418443712,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-17,0.15601237328799608,0.22275545596162527,0.1740466069128423,0.20472122233677906,0.3787678292496214,-0.06674308267362918,0.005200470998931759,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-18,0.16411422024953187,0.23724429218025883,0.18429544911400064,0.21706306331579006,0.4013585124297907,-0.07313007193072699,0.02695962010026529,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-19,0.16205607290944274,0.2333167033438139,0.1825163029947871,0.21285647325846954,0.3953727762532566,-0.07126063043437117,0.006008887967667978,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-20,0.16453984458402043,0.23738636030428184,0.18461404676932006,0.21731215811898222,0.4019262048883023,-0.0728465157202614,0.00989560004725274,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-21,0.16806347128312885,0.24326253103016154,0.1879200523868544,0.22340594992643595,0.41132600231329036,-0.07519905974703266,0.010431968318766735,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-24,0.1293400489179971,0.1813154927087863,0.1293400489179971,0.1813154927087863,0.31065554162678344,-0.0519754437907892,0.10067046068650692,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-25,0.0513173952955316,0.0451706076965248,0.04728312313586558,0.04920487985619082,0.0964880029920564,0.006146787599006803,0.22223608295405906,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-26,0.05146256657155354,0.044913090178694534,0.04707928093699049,0.04929637581325758,0.09637565675024808,0.006549476392859008,0.0008103731916023751,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-27,0.05167455532239426,0.04474776363035717,0.0464902668996959,0.04993205205305553,0.09642231895275144,0.006926791692037089,0.001555343373767266,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-28,0.051653455935158146,0.04513445783364182,0.046311211673385755,0.050476702095414216,0.09678791376879997,0.006518998101516328,0.0007237052686688292,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.09678791376879997,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-04,0.15430546204208764,0.20114948826689277,0.16440763222142557,0.19104731808755487,0.35545495030898044,-0.04684402622480512,0.35545495030898044,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-07,0.1470877411948847,0.20281460033879356,0.16443946264499626,0.18546287888868201,0.3499023415336783,-0.05572685914390886,0.01190142200385503,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-08,0.15006004787140795,0.18280515938980568,0.2633779112806732,0.06948729598054039,0.3328652072612136,-0.03274511151839771,0.21930741485674904,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-09,0.16633207329365868,0.20830348875271285,0.2819048687087252,0.09273069333764632,0.37463556204637155,-0.04197141545905417,0.10927624529664667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-10,0.28731974367828056,0.3564908007142614,0.3170416621174482,0.3267688822750937,0.6438105443925419,-0.06917105703598089,0.4910169997673103,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-11,0.31762520051637055,0.3725310148884303,0.33271959394810857,0.3574366214566923,0.6901562154048009,-0.05490581437205972,0.07963898566025886,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-14,0.31307632369888155,0.36483655240072094,0.327068220410535,0.3508446556890675,0.6779128760996025,-0.051760228701839356,0.013195270781470307,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-15,0.22897452189391282,0.2803799195999325,0.3354351030932779,0.17391933840056736,0.5093544414938452,-0.05140539770601971,0.3361636453749235,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-16,0.2303600359099997,0.2808758679328117,0.33980526833261837,0.1714306355101931,0.5112359038428115,-0.05051583202281204,0.01183901065061238,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-17,0.22179048593616052,0.2693463450388246,0.33293571218966406,0.15820111878532106,0.4911368309749851,-0.04755585910266405,0.026652814944639943,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-21,0.22740525755310684,0.2520553069771139,0.3161075269114695,0.1633530376187513,0.4794605645302208,-0.02465004942400707,0.07015987376363679,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-22,0.22837462554136778,0.25339942190730996,0.3197136036058283,0.1620604438428494,0.4817740474486777,-0.025024796365942154,0.008364886590695782,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-23,0.22171839562227724,0.2592655953509691,0.22311132811105897,0.25787266286218735,0.4809839909732463,-0.03754719972869186,0.19472415053335776,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-24,0.218563471420492,0.25707362257528465,0.22218443886511002,0.25345265513066667,0.4756370939957767,-0.03851015115479268,0.00571743755312254,0.0,0.0,0.0,0.0,0.0,0.0,1.0
